	BreastCarcinoma(WTSI,UK)	Melanoma	Leukemia/T-ALL	BladderUrothelialCarcinoma(TCGA,US)	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	Small cell lung cancer	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Medulloblastoma	Hypodiploid_ALL	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)
ABHD16A	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.270729207723	0.0154680531712	0.0601273739695	0.0239067400072
ABHD17B	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	-0.792136284274	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	1.3473190142	0.0154680531712	0.0601273739695	0.0239067400072
ABHD2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	2.34776953645	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	1.23763539957
ABHD4	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	1.38967629749	0.0154680531712	0.0601273739695	0.0239067400072
ABI1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.629772820945	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.774780878949	0.0154680531712	0.0601273739695	0.0239067400072
ABI2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.636658579324	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ABL1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	-0.496048673986	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ABL2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	0.457391261305	0.0213868998832	0.0156790886409	0.0147521417504	0.999989291166	0.0154680531712	0.0601273739695	-0.243113565096
ABLIM1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.498943411748	0.00851869593383	2.80502693728	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ABLIM2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	1.45262094721	0.00851869593383	3.60398466921	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ABLIM3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	-1.26725361241	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ABT1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-3.52800429321	0.0154680531712	0.0601273739695	0.0239067400072
ABTB1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	1.12316317416	0.0239067400072
ACAA1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	-0.30669031857	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	-1.4142020394	0.0239067400072
ACAA2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	1.15653333692	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACACA	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	1.60146271397	0.0154680531712	0.0601273739695	0.0239067400072
ACAD11	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.470523249962	0.0154680531712	0.0601273739695	0.139210962665
ACADL	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	1.4475306473	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACADM	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	3.35081851411	0.0154680531712	0.0601273739695	0.0239067400072
ACADSB	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.249550566075	0.0154680531712	0.0601273739695	0.090661816283
ACAN	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-9.566392358	0.0213868998832	0.0156790886409	0.0147521417504	-7.21732366832	0.0154680531712	0.0601273739695	0.0239067400072
ACAP2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.109771531197	0.0154680531712	0.0601273739695	0.994889667656
ACAP3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	-1.39406720043	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACBD3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.99816089421	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACBD4	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	-0.589026233071
ACBD5	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	2.82528597329	0.0239067400072
ACBD7	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.97758049535	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	1.95070098706
ACCSL	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	-52.1525797895	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACER2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.591901149861	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACER3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.659324779845	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	-11.3981075797	-0.114007259527	0.0154680531712	0.0601273739695	0.0239067400072
ACHE	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	-1.26866737627	0.0239067400072
ACLY	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.31647081471	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACO1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.127112459294	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACOT11	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	-0.0600969129574	0.0239067400072
ACOT13	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-2.02855646452	0.0154680531712	0.0601273739695	1.6927836469
ACOX1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	0.064059057802	-0.165532271805	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	1.57181261567	-24.0781611432	0.0601273739695	-0.264353816638
ACOX3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	2.61014777563	0.0239067400072
ACP1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.698537769016	0.0154680531712	0.749835125287	0.0239067400072
ACPL2	-2.23215411197	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.00035740537312	0.0154680531712	0.0601273739695	0.0239067400072
ACRBP	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	3.05705968607	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACRV1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	1.27531163259	0.0154680531712	0.0601273739695	0.0239067400072
ACSL1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	1.40442063856	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.355443774316	0.0154680531712	0.0601273739695	0.0239067400072
ACSL3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	5.67932609754	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACSL6	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	-0.143657357834	0.0154680531712	0.0601273739695	0.169554179154
ACSM1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	-0.127809342438
ACSS2	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	-0.0966746880167	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACSS3	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.436574484258
ACTC1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.659324779845	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACTG1	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
ACTL7A	0.0119941380451	0.0352633527058	0.000331987616959	0.007793278724	-0.0139516348018	-0.00827932596272	0.0754692714528	0.00851869593383	0.0144644243332	-0.00846112436417	-0.00101347738214	0.0213868998832	0.0156790886409	0.0147521417504	0.0173003186916	0.0154680531712	0.0601273739695	0.0239067400072
