	BreastCarcinoma(WTSI,UK)	Melanoma	Leukemia/T-ALL	BladderUrothelialCarcinoma(TCGA,US)	GastricCancer(CCGC,CN)	Colorectal adenocarcinoma	LiverCancer(NCC,JP)	Small cell lung cancer	Breast Cancer	RectumAdenocarcinoma(TCGA,US)	Medulloblastoma	Hypodiploid_ALL	Prostate	ColonAdenocarcinoma(TCGA,US)	LiverCancer(RIKEN,JP)	Lung	UterineCorpusEndometrioidCarcinoma(TCGA,US)	ProstateCancer(OICR,CA)
hsa-let-7i-5p	0.0346325302678	0.106887105696	0.000833215789309	0.0234050298186	-0.040159400873	2.50629170975	1.23074917641	0.0320679265104	0.0485589976282	1.38046838479	-1.03214112901	0.0589556134203	0.043048031247	1.39089996174	-0.227837823956	0.0452167975185	0.146025370836	-0.155220677759
hsa-miR-1	0.0346325302678	-0.622765447398	0.000833215789309	0.0234050298186	-0.040159400873	1.02363916793	-0.217645578452	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	1.58850284042	-0.154228543776	0.146025370836	-0.263632702011
hsa-miR-100-3p	-0.0457085271673	2.01685996527	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.273492758128	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	-0.415378702075	-0.280304335582	0.0452167975185	0.146025370836	0.0234205194373
hsa-miR-100-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	1.2854230667	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	2.33300987993	0.043048031247	0.0310399790969	-2.41394247503	0.0452167975185	-0.424995857278	-0.14362945504
hsa-miR-101-3p	0.0346325302678	0.460983197639	0.000833215789309	0.0234050298186	-0.040159400873	1.04224986929	-0.593876077794	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	-1.37002788181	1.07632975074	0.0452167975185	-1.3203007458	-0.0365811040484
hsa-miR-101-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-1.16470855955	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	1.1642566313	0.951409484966	0.0452167975185	0.678273552597	0.0234205194373
hsa-miR-103a-2-5p	0.0346325302678	0.0746965518831	0.000833215789309	1.3462134247	-0.040159400873	1.07947127202	-0.471554831702	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	1.55195847882	-0.545870316572	-0.242828255849	0.0452167975185	-0.417946212487	0.119559484341
hsa-miR-103a-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-1.96350336358	-6.02959722345	-0.976818216014	-0.0126814355081	-0.471997327827	0.0589556134203	-1.16848590476	0.0310399790969	0.429242774024	-0.17235993844	-1.71508085413	0.506160853845
hsa-miR-103b	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.0455304358666	0.0320679265104	0.681617973008	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	1.10631061453	0.0452167975185	-1.94948154345	-0.0672637524218
hsa-miR-105-3p	3.27505518015	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.0601106403033	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-0.400227790726	0.0452167975185	-1.06651353331	0.0234205194373
hsa-miR-105-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0495779439308	0.210478782869	0.0320679265104	1.20768106522	-0.0126814355081	-0.712058956907	0.630384634235	0.043048031247	0.0310399790969	-1.7968363621	1.88555335583	0.346940247395	0.0234205194373
hsa-miR-106a-3p	0.0346325302678	0.0746965518831	0.000833215789309	-1.81863656679	-0.040159400873	-0.0247636754484	1.31600337823	2.75329932448	0.895609739333	-0.0126814355081	-0.00330557581435	1.51668270733	0.043048031247	0.759045828393	-0.167876096383	2.66520332635	0.586628170307	0.271609052946
hsa-miR-106a-5p	-0.741997691605	1.07260372009	0.000833215789309	2.0632497509	-0.040159400873	-0.0247636754484	-1.02756049575	0.0320679265104	0.0485589976282	1.18962594365	-0.00330557581435	0.0589556134203	0.043048031247	0.230211390697	0.539172607907	0.0452167975185	-0.047839860931	-3.47290135454
hsa-miR-106b-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-2.8411831482	0.25866594042	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.364284235821	0.0452167975185	-0.382697988529	-0.0645364058997
hsa-miR-106b-5p	0.0346325302678	1.07260372009	0.000833215789309	2.0632497509	-0.040159400873	-0.0247636754484	-0.981226690417	0.0320679265104	0.0485589976282	1.18962594365	-0.00330557581435	0.0589556134203	0.043048031247	0.230211390697	-0.0854287209715	0.0452167975185	-0.047839860931	-5.94149087534
hsa-miR-107	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-1.96350336358	-6.02959722345	-0.976818216014	-0.0126814355081	-0.471997327827	0.0589556134203	-1.16848590476	0.0310399790969	0.429242774024	-0.17235993844	-1.67630780778	0.506160853845
hsa-miR-10a-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.0887753208485	-0.81526161058	0.0485589976282	-0.0126814355081	1.16270805114	0.0589556134203	0.043048031247	-0.326094965841	-0.155384069806	0.0452167975185	-0.42382091648	-0.0447631436147
hsa-miR-10a-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.868448803849	-0.217645578452	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.0369931394886	-1.06986397427	-0.0689887953056	0.304337211211
hsa-miR-10b-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-1.66046045935	-0.626509686146	1.1247992082	0.0320679265104	1.50191974392	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.717837950131	-0.140393637913	0.0452167975185	-0.174733467179	0.0766037766178
hsa-miR-10b-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.936688042175	-0.228765691733	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.0369931394886	-1.06986397427	-0.0689887953056	0.304337211211
hsa-miR-1178	-3.36647223448	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.806413132643	-0.319579950195	1.98744378134	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	3.72170561877	0.0310399790969	0.0269995182265	0.0452167975185	1.82736565362	-0.198858222112
hsa-miR-1179	-2.91120624235	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	1.5571459403	-0.20096540853	0.0320679265104	0.0485589976282	4.94922203404	1.51708474169	0.0589556134203	0.043048031247	-0.274585118013	0.116942109585	0.0452167975185	0.893287718739	0.0888768359672
hsa-miR-1180	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.284612871409	0.0320679265104	-1.85953425211	-0.0126814355081	-0.00330557581435	0.0589556134203	2.23482306094	0.0310399790969	0.0444883554351	0.0452167975185	0.597202637495	0.0234205194373
hsa-miR-1181	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	5.5633817597	2.32018469613	0.666403427392	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.0444883554351	0.0452167975185	0.146025370836	-0.360453503545
hsa-miR-1182	0.0346325302678	-0.547654155168	0.000833215789309	0.295384325962	-0.040159400873	-0.0247636754484	0.901779158508	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-0.430208654512	0.0452167975185	0.480883498434	-0.183857816241
hsa-miR-1183	0.0346325302678	0.0746965518831	-1.51602768205	0.0234050298186	-0.040159400873	-0.620306119025	1.65794686162	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	-1.17719696222	0.043048031247	0.656026132738	-0.106665166153	0.0452167975185	0.660649440619	-0.0699910989439
hsa-miR-1184	0.0346325302678	0.0746965518831	-3.91222823082	0.0234050298186	1.79955742594	1.3772424938	-1.29536989061	-6.84433716296	-1.41371807226	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.0844628404833	0.0452167975185	-3.56208778951	0.0711490835736
hsa-miR-1185-1-3p	0.0346325302678	0.0746965518831	-0.438836609672	0.0234050298186	1.95146065017	-0.78159886416	-0.15339603505	0.0320679265104	0.0485589976282	-0.0126814355081	0.122440991799	-1.07224061146	0.043048031247	0.0310399790969	-2.48889463449	0.552895848087	-0.213506513532	0.01387480661
hsa-miR-1185-2-3p	0.0346325302678	0.0746965518831	-0.438836609672	0.0234050298186	1.95146065017	-0.78159886416	-0.164516148331	0.0320679265104	0.0485589976282	-0.0126814355081	0.122440991799	-1.07224061146	0.043048031247	0.0310399790969	-2.46640898665	0.552895848087	-0.213506513532	0.01387480661
hsa-miR-1185-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-1.13134821971	0.0320679265104	0.0485589976282	-0.0126814355081	1.58567377857	0.0589556134203	0.043048031247	0.0310399790969	0.484207690965	0.0452167975185	2.35608901298	0.0841039795535
hsa-miR-1193	0.0346325302678	-0.815908770276	0.000833215789309	0.0234050298186	-0.040159400873	1.06086057065	-0.0119234827521	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	-0.722386108918	0.043048031247	1.14365269217	-0.787480614631	0.0452167975185	-0.0161164593691	-0.126583539277
hsa-miR-1197	-1.66591985211	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-1.56945188848	0.243839122712	0.0320679265104	0.0485589976282	-0.0126814355081	-1.0778671536	0.0589556134203	-2.2478525023	0.0310399790969	0.376776262398	0.0452167975185	1.32684087342	0.0234205194373
hsa-miR-1200	0.0346325302678	0.257109690157	0.000833215789309	-0.953247897243	-0.040159400873	-0.0247636754484	0.481068206041	0.0320679265104	0.396295617907	-0.0126814355081	0.636858768398	0.0589556134203	0.043048031247	0.0310399790969	0.631613604581	-0.670973291677	0.216521818752	0.294564219507
hsa-miR-1202	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-2.71781771447	0.0320679265104	-3.51797044113	-0.0126814355081	0.122440991799	0.0589556134203	0.043048031247	0.0310399790969	1.04634888696	0.217465046819	-1.2392298307	-1.05047217363
hsa-miR-1203	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-2.15625199378	0.0320679265104	-2.18943822519	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.746540249094	0.0452167975185	-3.22370483952	0.0234205194373
hsa-miR-1204	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.395567390948	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-0.490170382085	-4.64174872291	0.146025370836	0.0234205194373
hsa-miR-1205	0.0346325302678	2.62848048771	0.000833215789309	0.0234050298186	-0.040159400873	1.57575664166	0.0863041845638	-1.97219232469	0.0485589976282	-0.0126814355081	2.95745451617	0.0589556134203	0.043048031247	0.0310399790969	-0.592438439666	0.0452167975185	1.64759971143	-0.123174356124
hsa-miR-1206	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.00265672168459	0.0320679265104	0.690534296604	-0.0126814355081	1.01409847124	0.0589556134203	0.043048031247	0.186714185865	-1.43456759135	0.0452167975185	-0.650584490608	-0.206358425048
hsa-miR-1207-3p	0.0346325302678	0.0746965518831	-8.28694299415	0.0234050298186	-0.040159400873	2.71721299185	1.4633448792	0.0320679265104	0.280383411147	-0.0126814355081	-5.33038744015	0.0589556134203	0.043048031247	0.0310399790969	-0.690042807326	-0.263016911755	-0.153584532804	-0.0965827275342
hsa-miR-1207-5p	-2.46933042646	-3.75597935186	0.000833215789309	-1.67028422344	2.26370616665	-0.0495779439308	-0.734113061949	0.0320679265104	2.17064401369	-0.0126814355081	1.87146143224	-1.07224061146	0.043048031247	0.875801483469	-2.09414659464	0.0452167975185	0.664174263014	-0.120447009602
hsa-miR-1208	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-2.69743084013	0.0320679265104	-2.05569337124	-2.31710391223	-1.08929865975	0.0589556134203	0.043048031247	-0.798268570927	0.621619983318	0.28092492814	0.593677815099	-0.0502178366588
hsa-miR-122-3p	-1.81321179074	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-1.49500908303	0.351333551096	0.0320679265104	1.90315430578	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	1.04260127898	0.0452167975185	-1.12996033643	0.0827403062925
hsa-miR-122-5p	2.21723125725	-0.558384339772	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.217892191723	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-0.919896096353	-1.14238955292	1.0060820354	-0.168516492054
hsa-miR-1224-3p	0.0346325302678	2.22073347275	0.000833215789309	0.0234050298186	-0.040159400873	1.00502846657	0.592269338852	0.0320679265104	1.48408709673	-0.0126814355081	2.30585866581	0.0589556134203	-3.16200992674	4.31665931835	0.229370348783	-1.55034593284	-1.09471211247	0.121604994232
hsa-miR-1224-5p	3.73032117228	3.15783626153	0.000833215789309	0.0234050298186	-4.01496043495	-1.50741621727	0.612887882227	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	-0.209339310765	-0.887416827251	0.0452167975185	1.35151463019	0.0234205194373
hsa-miR-1225-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-2.1859056292	0.0320679265104	-4.19561103449	-5.10817461385	-0.00330557581435	-0.722386108918	0.043048031247	-1.23953626732	0.259351212569	0.0452167975185	0.977883456238	-0.337952894738
hsa-miR-1225-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-1.184830727	-2.13586511943	0.0320679265104	0.0485589976282	-0.0126814355081	4.79106810209	0.0589556134203	-1.92844810099	-1.18459242963	1.00887280722	0.0452167975185	1.05542954894	0.00569276704377
hsa-miR-1226-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	0.559014428043	2.3698132331	-0.261199355469	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-1.23719357142	-0.124765027449	1.51365646039	-0.0665819157913
hsa-miR-1226-5p	0.0346325302678	0.0746965518831	0.000833215789309	-3.49996312477	-0.040159400873	-0.0247636754484	-1.43715133494	-3.58537740492	0.0485589976282	-0.0126814355081	-0.00330557581435	0.688693717991	0.043048031247	0.0310399790969	-0.202853770801	0.0452167975185	0.896812541135	0.0234205194373
hsa-miR-1227	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-1.10418435443	2.55404265685	-2.57509987992	4.1589841758	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	2.17556664365	0.634112009896	0.0452167975185	0.752294822909	0.973218945751
hsa-miR-1228-3p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	0.887160691278	0.564469055649	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	-0.220927988611	0.043048031247	0.0310399790969	-0.297436257745	0.0452167975185	-0.238180270303	0.0727854914869
hsa-miR-1228-5p	0.0346325302678	-4.12080562841	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-1.85044887855	0.0320679265104	0.0485589976282	-0.0126814355081	0.0881464733589	0.0589556134203	-2.47914534463	0.0310399790969	-1.38310044185	0.0452167975185	0.146025370836	0.0875131627061
hsa-miR-1229	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	0.682442976299	0.936992850564	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-0.162879285752	0.0452167975185	-0.992492262997	-0.204312915156
hsa-miR-1231	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.304999745758	0.0320679265104	0.38737929431	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.333231086352	0.0170058969645	0.0814795868448	-0.150059710408	-0.0243080446991
hsa-miR-1233	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.630943122064	0.0320679265104	0.0485589976282	-1.9592743351	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-3.35584127898	0.0452167975185	0.903862185927	-0.0488541633978
hsa-miR-1234	0.0346325302678	0.0746965518831	0.000833215789309	1.09895951911	-0.040159400873	-1.09798078731	0.00475668716945	0.0320679265104	0.0485589976282	-0.0126814355081	-1.96380887997	0.0589556134203	0.043048031247	0.0310399790969	-0.467684734245	0.0452167975185	-0.671733424982	-0.374772072786
hsa-miR-1236	4.7613647427	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	0.415689590113	0.102984354485	0.0320679265104	-1.71687307456	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	-0.271151128158	-0.376909341115	-0.435265161056	0.533755834371	0.144105603039
hsa-miR-1237	2.91352042169	0.0746965518831	0.000833215789309	-1.46011840369	-0.040159400873	-0.0247636754484	-1.07760100552	0.243900310783	-0.138683797907	-0.0126814355081	-0.00330557581435	0.0589556134203	-0.1001332521	0.0310399790969	0.131932541478	0.0452167975185	-0.201169635147	-0.00180743589195
hsa-miR-1238	0.0346325302678	0.192728582531	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	1.23908926137	0.0320679265104	0.0485589976282	-0.0126814355081	0.728310817571	-1.65533144902	0.043048031247	0.0310399790969	0.0786332280804	0.915523741351	-1.81906311481	0.012511133349
hsa-miR-124-3p	0.0346325302678	2.19927310354	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.71829728937	-4.28605375289	0.0485589976282	-0.0126814355081	-0.00330557581435	-2.85649857441	0.043048031247	0.0310399790969	-0.83245191031	-2.50224415266	0.611301927078	0.0234205194373
hsa-miR-124-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.586709282211	0.0320679265104	-0.290261299054	-0.0126814355081	4.63788591973	0.0589556134203	0.747940503107	0.113455735621	-0.255320282426	0.0452167975185	0.297592733854	0.13183254369
hsa-miR-1243	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	0.727795788302	0.58938946949	1.2168490348	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	1.16940761609	0.116942109585	0.0452167975185	1.47135859165	0.0234205194373
hsa-miR-1244	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	1.07414091436	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	1.77035584074	0.201887890312	0.0452167975185	-0.259329204677	-0.0590817128556
hsa-miR-1245a	-1.23743421245	0.0746965518831	-3.40660793154	0.0234050298186	-0.040159400873	-0.0247636754484	-0.254712622722	0.178721115622	0.0485589976282	-0.0126814355081	2.03150251829	-0.804018826177	0.043048031247	0.0310399790969	0.566655066377	0.0452167975185	0.688848019785	-0.0304445743738
hsa-miR-1245b-3p	-0.741997691605	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.580902612299	0.0320679265104	0.119889586403	-0.0126814355081	0.888351903625	0.0589556134203	-0.177230866209	-1.14338455137	1.12130104642	0.28092492814	-0.34040011978	-0.251018724347
hsa-miR-1245b-5p	0.0346325302678	0.83653965879	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	-0.304753132486	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.474214069703	0.0452167975185	-0.812726320813	0.0234205194373
hsa-miR-1246	0.0346325302678	-3.31604178308	0.000833215789309	0.0234050298186	-0.040159400873	0.806514318711	-0.018719107535	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	-1.54449742523	-2.2846674167	0.741720355721	0.0234205194373
hsa-miR-1247-3p	0.0346325302678	-1.59921224639	0.000833215789309	0.0234050298186	1.87550903806	-1.58185902272	-1.1294948675	-2.36326749565	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.559159850431	0.0452167975185	0.614826749474	0.347292918934
hsa-miR-1247-5p	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.451414570625	0.0320679265104	-2.83141352417	-0.0126814355081	-0.00330557581435	-2.07515685207	0.043048031247	0.0310399790969	0.574150282324	0.0452167975185	1.14355010884	-0.282042291035
hsa-miR-1248	0.543459227357	0.0746965518831	0.000833215789309	-1.48484379425	-0.040159400873	-0.0247636754484	-0.41224756087	0.0320679265104	0.0307263504344	-0.0126814355081	-0.00330557581435	0.921930053017	-0.155202976464	-0.470322539758	2.15813925236	0.0452167975185	-1.44366952966	0.0527394945496
hsa-miR-1249	0.0346325302678	0.0746965518831	0.000833215789309	0.0234050298186	-0.040159400873	-0.0247636754484	0.60709615656	0.0320679265104	0.0485589976282	-0.0126814355081	-0.00330557581435	0.0589556134203	0.043048031247	0.0310399790969	0.0444883554351	0.0452167975185	-0.428520679674	-0.234313726899
